agent,model,granularity,group,n_constraints,pass_at_1,pass_at_3,pass_power_3,passed_assertions_perc,strict_assertions_perc,n_succeeded,n_executed
openhands_sdk,qwen3-235b,framework,aiohttp,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework,aiohttp,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,6
openhands_sdk,qwen3-235b,framework,django,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,3
openhands_sdk,qwen3-235b,framework,django,1,0.0000,0.0000,0.0000,0.0402,0.0402,0,9
openhands_sdk,qwen3-235b,framework,django,2,0.0000,0.0000,0.0000,0.0230,0.0230,0,12
openhands_sdk,qwen3-235b,framework,django,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,6
openhands_sdk,qwen3-235b,framework,express,0,0.0000,0.0000,0.0000,0.1138,0.1138,0,3
openhands_sdk,qwen3-235b,framework,express,1,0.1111,0.3333,0.0123,0.4345,0.4345,1,9
openhands_sdk,qwen3-235b,framework,express,2,0.0000,0.0000,0.0000,0.0486,0.0486,0,12
openhands_sdk,qwen3-235b,framework,express,3,0.0000,0.0000,0.0000,0.0276,0.0276,0,6
openhands_sdk,qwen3-235b,framework,fastapi,0,0.0000,0.0000,0.0000,0.1793,0.1793,0,3
openhands_sdk,qwen3-235b,framework,fastapi,1,0.0000,0.0000,0.0000,0.0609,0.0609,0,9
openhands_sdk,qwen3-235b,framework,fastapi,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework,fastapi,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,6
openhands_sdk,qwen3-235b,framework,fastify,0,0.0000,0.0000,0.0000,0.3241,0.3241,0,3
openhands_sdk,qwen3-235b,framework,fastify,1,0.0000,0.0000,0.0000,0.0663,0.0663,0,9
openhands_sdk,qwen3-235b,framework,fastify,2,0.0000,0.0000,0.0000,0.0305,0.0305,0,12
openhands_sdk,qwen3-235b,framework,fastify,3,0.0000,0.0000,0.0000,0.0017,0.0017,0,6
openhands_sdk,qwen3-235b,framework,flask,0,0.3333,1.0000,0.0370,0.3333,0.3333,1,3
openhands_sdk,qwen3-235b,framework,flask,1,0.1111,0.3333,0.0123,0.1782,0.1782,1,9
openhands_sdk,qwen3-235b,framework,flask,2,0.0000,0.0000,0.0000,0.0819,0.0819,0,12
openhands_sdk,qwen3-235b,framework,flask,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,6
openhands_sdk,qwen3-235b,framework,hono,0,0.0000,0.0000,0.0000,0.2253,0.2253,0,3
openhands_sdk,qwen3-235b,framework,hono,1,0.0000,0.0000,0.0000,0.0452,0.0452,0,9
openhands_sdk,qwen3-235b,framework,hono,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework,hono,3,0.0000,0.0000,0.0000,0.0328,0.0328,0,6
openhands_sdk,qwen3-235b,framework,koa,0,0.0000,0.0000,0.0000,0.2506,0.2506,0,3
openhands_sdk,qwen3-235b,framework,koa,1,0.0000,0.0000,0.0000,0.2847,0.2847,0,9
openhands_sdk,qwen3-235b,framework,koa,2,0.0000,0.0000,0.0000,0.0649,0.0635,0,12
openhands_sdk,qwen3-235b,framework,koa,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,6
openhands_sdk,qwen3-235b,runtime,node,,0.0083,0.0250,0.0009,0.1026,0.1025,1,120
openhands_sdk,qwen3-235b,runtime,uv,,0.0333,0.0750,0.0093,0.0836,0.0836,4,120
openhands_sdk,qwen3-235b,runtime,node,0,0.0000,0.0000,0.0000,0.2284,0.2284,0,12
openhands_sdk,qwen3-235b,runtime,node,1,0.0278,0.0833,0.0031,0.2077,0.2077,1,36
openhands_sdk,qwen3-235b,runtime,node,2,0.0000,0.0000,0.0000,0.0360,0.0356,0,48
openhands_sdk,qwen3-235b,runtime,node,3,0.0000,0.0000,0.0000,0.0155,0.0155,0,24
openhands_sdk,qwen3-235b,runtime,uv,0,0.2500,0.5000,0.0833,0.2948,0.2948,3,12
openhands_sdk,qwen3-235b,runtime,uv,1,0.0278,0.0833,0.0031,0.1456,0.1456,1,36
openhands_sdk,qwen3-235b,runtime,uv,2,0.0000,0.0000,0.0000,0.0262,0.0262,0,48
openhands_sdk,qwen3-235b,runtime,uv,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,24
openhands_sdk,qwen3-235b,global,all,,0.0208,0.0500,0.0051,0.0931,0.0931,5,240
openhands_sdk,qwen3-235b,global,all,0,0.1250,0.2500,0.0417,0.2616,0.2616,3,24
openhands_sdk,qwen3-235b,global,all,1,0.0278,0.0833,0.0031,0.1766,0.1766,2,72
openhands_sdk,qwen3-235b,global,all,2,0.0000,0.0000,0.0000,0.0311,0.0309,0,96
openhands_sdk,qwen3-235b,global,all,3,0.0000,0.0000,0.0000,0.0078,0.0078,0,48
openhands_sdk,qwen3-235b,constraint_type,clean_architecture,,0.0000,0.0000,0.0000,0.0571,0.0569,0,120
openhands_sdk,qwen3-235b,constraint_type,postgres,,0.0104,0.0312,0.0012,0.0535,0.0535,1,96
openhands_sdk,qwen3-235b,constraint_type,sequelize,,0.0000,0.0000,0.0000,0.0434,0.0434,0,48
openhands_sdk,qwen3-235b,constraint_type,sqlalchemy,,0.0000,0.0000,0.0000,0.0083,0.0083,0,48
openhands_sdk,qwen3-235b,constraint_type,sqlite,,0.0104,0.0312,0.0012,0.0556,0.0555,1,96
openhands_sdk,qwen3-235b,framework_constraint,aiohttp:clean_architecture,,0.0000,0.0000,0.0000,0.0393,0.0393,0,15
openhands_sdk,qwen3-235b,framework_constraint,aiohttp:postgres,,0.0000,0.0000,0.0000,0.0813,0.0813,0,12
openhands_sdk,qwen3-235b,framework_constraint,aiohttp:sqlalchemy,,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework_constraint,aiohttp:sqlite,,0.0000,0.0000,0.0000,0.0968,0.0968,0,12
openhands_sdk,qwen3-235b,framework_constraint,django:clean_architecture,,0.0000,0.0000,0.0000,0.0425,0.0425,0,15
openhands_sdk,qwen3-235b,framework_constraint,django:postgres,,0.0000,0.0000,0.0000,0.0052,0.0052,0,12
openhands_sdk,qwen3-235b,framework_constraint,django:sqlalchemy,,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework_constraint,django:sqlite,,0.0000,0.0000,0.0000,0.0178,0.0178,0,12
openhands_sdk,qwen3-235b,framework_constraint,express:clean_architecture,,0.0000,0.0000,0.0000,0.1499,0.1499,0,15
openhands_sdk,qwen3-235b,framework_constraint,express:postgres,,0.0833,0.2500,0.0093,0.1391,0.1391,1,12
openhands_sdk,qwen3-235b,framework_constraint,express:sequelize,,0.0000,0.0000,0.0000,0.0624,0.0624,0,12
openhands_sdk,qwen3-235b,framework_constraint,express:sqlite,,0.0000,0.0000,0.0000,0.0756,0.0756,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastapi:clean_architecture,,0.0000,0.0000,0.0000,0.0172,0.0172,0,15
openhands_sdk,qwen3-235b,framework_constraint,fastapi:postgres,,0.0000,0.0000,0.0000,0.0233,0.0233,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastapi:sqlalchemy,,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastapi:sqlite,,0.0000,0.0000,0.0000,0.0009,0.0009,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastify:clean_architecture,,0.0000,0.0000,0.0000,0.0405,0.0405,0,15
openhands_sdk,qwen3-235b,framework_constraint,fastify:postgres,,0.0000,0.0000,0.0000,0.0175,0.0175,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastify:sequelize,,0.0000,0.0000,0.0000,0.0313,0.0313,0,12
openhands_sdk,qwen3-235b,framework_constraint,fastify:sqlite,,0.0000,0.0000,0.0000,0.0138,0.0138,0,12
openhands_sdk,qwen3-235b,framework_constraint,flask:clean_architecture,,0.0000,0.0000,0.0000,0.0389,0.0389,0,15
openhands_sdk,qwen3-235b,framework_constraint,flask:postgres,,0.0000,0.0000,0.0000,0.0362,0.0362,0,12
openhands_sdk,qwen3-235b,framework_constraint,flask:sqlalchemy,,0.0000,0.0000,0.0000,0.0333,0.0333,0,12
openhands_sdk,qwen3-235b,framework_constraint,flask:sqlite,,0.0833,0.2500,0.0093,0.1793,0.1793,1,12
openhands_sdk,qwen3-235b,framework_constraint,hono:clean_architecture,,0.0000,0.0000,0.0000,0.0131,0.0131,0,15
openhands_sdk,qwen3-235b,framework_constraint,hono:postgres,,0.0000,0.0000,0.0000,0.0339,0.0339,0,12
openhands_sdk,qwen3-235b,framework_constraint,hono:sequelize,,0.0000,0.0000,0.0000,0.0164,0.0164,0,12
openhands_sdk,qwen3-235b,framework_constraint,hono:sqlite,,0.0000,0.0000,0.0000,0.0164,0.0164,0,12
openhands_sdk,qwen3-235b,framework_constraint,koa:clean_architecture,,0.0000,0.0000,0.0000,0.1152,0.1140,0,15
openhands_sdk,qwen3-235b,framework_constraint,koa:postgres,,0.0000,0.0000,0.0000,0.0914,0.0914,0,12
openhands_sdk,qwen3-235b,framework_constraint,koa:sequelize,,0.0000,0.0000,0.0000,0.0635,0.0635,0,12
openhands_sdk,qwen3-235b,framework_constraint,koa:sqlite,,0.0000,0.0000,0.0000,0.0445,0.0431,0,12
openhands_sdk,qwen3-coder-next,framework,aiohttp,,0.2333,0.6000,0.0481,0.5645,0.5645,7,30
openhands_sdk,qwen3-coder-next,framework,django,,0.0000,0.0000,0.0000,0.2234,0.1738,0,30
openhands_sdk,qwen3-coder-next,framework,express,,0.3000,0.5000,0.1667,0.6082,0.6082,9,30
openhands_sdk,qwen3-coder-next,framework,fastapi,,0.1000,0.3000,0.0111,0.2925,0.2893,3,30
openhands_sdk,qwen3-coder-next,framework,fastify,,0.0000,0.0000,0.0000,0.3087,0.2816,0,30
openhands_sdk,qwen3-coder-next,framework,flask,,0.4333,0.7000,0.2259,0.6886,0.6886,13,30
openhands_sdk,qwen3-coder-next,framework,hono,,0.1000,0.2000,0.0333,0.2429,0.2409,3,30
openhands_sdk,qwen3-coder-next,framework,koa,,0.2000,0.6000,0.0222,0.7847,0.7847,6,30
openhands_sdk,qwen3-coder-next,framework,aiohttp,0,0.6667,1.0000,0.2963,0.9943,0.9943,2,3
openhands_sdk,qwen3-coder-next,framework,aiohttp,1,0.3333,1.0000,0.0370,0.6636,0.6636,3,9
openhands_sdk,qwen3-coder-next,framework,aiohttp,2,0.1667,0.5000,0.0185,0.6273,0.6273,2,12
openhands_sdk,qwen3-coder-next,framework,aiohttp,3,0.0000,0.0000,0.0000,0.0753,0.0753,0,6
openhands_sdk,qwen3-coder-next,framework,django,0,0.0000,0.0000,0.0000,0.1218,0.1218,0,3
openhands_sdk,qwen3-coder-next,framework,django,1,0.0000,0.0000,0.0000,0.1490,0.1490,0,9
openhands_sdk,qwen3-coder-next,framework,django,2,0.0000,0.0000,0.0000,0.0991,0.0736,0,12
openhands_sdk,qwen3-coder-next,framework,django,3,0.0000,0.0000,0.0000,0.6345,0.4374,0,6
openhands_sdk,qwen3-coder-next,framework,express,0,0.6667,1.0000,0.2963,0.9931,0.9931,2,3
openhands_sdk,qwen3-coder-next,framework,express,1,0.3333,0.3333,0.3333,0.6747,0.6747,3,9
openhands_sdk,qwen3-coder-next,framework,express,2,0.3333,0.7500,0.0926,0.5420,0.5420,4,12
openhands_sdk,qwen3-coder-next,framework,express,3,0.0000,0.0000,0.0000,0.4483,0.4483,0,6
openhands_sdk,qwen3-coder-next,framework,fastapi,0,0.3333,1.0000,0.0370,0.5023,0.5023,1,3
openhands_sdk,qwen3-coder-next,framework,fastapi,1,0.1111,0.3333,0.0123,0.5579,0.5579,1,9
openhands_sdk,qwen3-coder-next,framework,fastapi,2,0.0833,0.2500,0.0093,0.1437,0.1356,1,12
openhands_sdk,qwen3-coder-next,framework,fastapi,3,0.0000,0.0000,0.0000,0.0874,0.0874,0,6
openhands_sdk,qwen3-coder-next,framework,fastify,0,0.0000,0.0000,0.0000,0.5770,0.5770,0,3
openhands_sdk,qwen3-coder-next,framework,fastify,1,0.0000,0.0000,0.0000,0.4069,0.4069,0,9
openhands_sdk,qwen3-coder-next,framework,fastify,2,0.0000,0.0000,0.0000,0.2968,0.2290,0,12
openhands_sdk,qwen3-coder-next,framework,fastify,3,0.0000,0.0000,0.0000,0.0511,0.0511,0,6
openhands_sdk,qwen3-coder-next,framework,flask,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,qwen3-coder-next,framework,flask,1,0.2222,0.6667,0.0247,0.6759,0.6759,2,9
openhands_sdk,qwen3-coder-next,framework,flask,2,0.5000,0.7500,0.2222,0.7980,0.7980,6,12
openhands_sdk,qwen3-coder-next,framework,flask,3,0.3333,0.5000,0.1481,0.3333,0.3333,2,6
openhands_sdk,qwen3-coder-next,framework,hono,0,0.6667,1.0000,0.2963,0.6667,0.6667,2,3
openhands_sdk,qwen3-coder-next,framework,hono,1,0.1111,0.3333,0.0123,0.1592,0.1524,1,9
openhands_sdk,qwen3-coder-next,framework,hono,2,0.0000,0.0000,0.0000,0.2569,0.2569,0,12
openhands_sdk,qwen3-coder-next,framework,hono,3,0.0000,0.0000,0.0000,0.1285,0.1285,0,6
openhands_sdk,qwen3-coder-next,framework,koa,0,0.3333,1.0000,0.0370,0.9885,0.9885,1,3
openhands_sdk,qwen3-coder-next,framework,koa,1,0.2222,0.6667,0.0247,0.8568,0.8568,2,9
openhands_sdk,qwen3-coder-next,framework,koa,2,0.2500,0.7500,0.0278,0.7500,0.7500,3,12
openhands_sdk,qwen3-coder-next,framework,koa,3,0.0000,0.0000,0.0000,0.6438,0.6438,0,6
openhands_sdk,qwen3-coder-next,runtime,node,,0.1500,0.3250,0.0556,0.4861,0.4788,18,120
openhands_sdk,qwen3-coder-next,runtime,uv,,0.1917,0.4000,0.0713,0.4423,0.4291,23,120
openhands_sdk,qwen3-coder-next,runtime,node,0,0.4167,0.7500,0.1574,0.8063,0.8063,5,12
openhands_sdk,qwen3-coder-next,runtime,node,1,0.1667,0.3333,0.0926,0.5244,0.5227,6,36
openhands_sdk,qwen3-coder-next,runtime,node,2,0.1458,0.3750,0.0301,0.4614,0.4445,7,48
openhands_sdk,qwen3-coder-next,runtime,node,3,0.0000,0.0000,0.0000,0.3179,0.3179,0,24
openhands_sdk,qwen3-coder-next,runtime,uv,0,0.5000,0.7500,0.3333,0.6546,0.6546,6,12
openhands_sdk,qwen3-coder-next,runtime,uv,1,0.1667,0.5000,0.0185,0.5116,0.5116,6,36
openhands_sdk,qwen3-coder-next,runtime,uv,2,0.1875,0.3750,0.0625,0.4170,0.4086,9,48
openhands_sdk,qwen3-coder-next,runtime,uv,3,0.0833,0.1250,0.0370,0.2826,0.2333,2,24
openhands_sdk,qwen3-coder-next,global,all,,0.1708,0.3625,0.0634,0.4642,0.4539,41,240
openhands_sdk,qwen3-coder-next,global,all,0,0.4583,0.7500,0.2454,0.7305,0.7305,11,24
openhands_sdk,qwen3-coder-next,global,all,1,0.1667,0.4167,0.0556,0.5180,0.5172,12,72
openhands_sdk,qwen3-coder-next,global,all,2,0.1667,0.3750,0.0463,0.4392,0.4265,16,96
openhands_sdk,qwen3-coder-next,global,all,3,0.0417,0.0625,0.0185,0.3003,0.2756,2,48
openhands_sdk,qwen3-coder-next,constraint_type,clean_architecture,,0.0750,0.1750,0.0194,0.3716,0.3536,9,120
openhands_sdk,qwen3-coder-next,constraint_type,postgres,,0.1354,0.2812,0.0567,0.4126,0.3992,13,96
openhands_sdk,qwen3-coder-next,constraint_type,sequelize,,0.1042,0.2500,0.0255,0.4040,0.4040,5,48
openhands_sdk,qwen3-coder-next,constraint_type,sqlalchemy,,0.1875,0.3750,0.0625,0.4011,0.3700,9,48
openhands_sdk,qwen3-coder-next,constraint_type,sqlite,,0.1458,0.3438,0.0370,0.4378,0.4261,14,96
openhands_sdk,qwen3-coder-next,framework_constraint,aiohttp:clean_architecture,,0.0667,0.2000,0.0074,0.3547,0.3547,1,15
openhands_sdk,qwen3-coder-next,framework_constraint,aiohttp:postgres,,0.1667,0.5000,0.0185,0.4626,0.4626,2,12
openhands_sdk,qwen3-coder-next,framework_constraint,aiohttp:sqlalchemy,,0.1667,0.5000,0.0185,0.4230,0.4230,2,12
openhands_sdk,qwen3-coder-next,framework_constraint,aiohttp:sqlite,,0.1667,0.5000,0.0185,0.5362,0.5362,2,12
openhands_sdk,qwen3-coder-next,framework_constraint,django:clean_architecture,,0.0000,0.0000,0.0000,0.2637,0.1848,0,15
openhands_sdk,qwen3-coder-next,framework_constraint,django:postgres,,0.0000,0.0000,0.0000,0.2408,0.1422,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,django:sqlalchemy,,0.0000,0.0000,0.0000,0.4164,0.2922,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,django:sqlite,,0.0000,0.0000,0.0000,0.2750,0.2494,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,express:clean_architecture,,0.0667,0.2000,0.0074,0.4434,0.4434,1,15
openhands_sdk,qwen3-coder-next,framework_constraint,express:postgres,,0.4167,0.7500,0.2685,0.6511,0.6511,5,12
openhands_sdk,qwen3-coder-next,framework_constraint,express:sequelize,,0.2500,0.5000,0.0833,0.6078,0.6078,3,12
openhands_sdk,qwen3-coder-next,framework_constraint,express:sqlite,,0.1667,0.2500,0.0741,0.4491,0.4491,2,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastapi:clean_architecture,,0.0667,0.2000,0.0074,0.1977,0.1913,1,15
openhands_sdk,qwen3-coder-next,framework_constraint,fastapi:postgres,,0.0000,0.0000,0.0000,0.2730,0.2649,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastapi:sqlalchemy,,0.0833,0.2500,0.0093,0.1624,0.1624,1,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastapi:sqlite,,0.0833,0.2500,0.0093,0.1543,0.1543,1,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastify:clean_architecture,,0.0000,0.0000,0.0000,0.1667,0.1124,0,15
openhands_sdk,qwen3-coder-next,framework_constraint,fastify:postgres,,0.0000,0.0000,0.0000,0.1920,0.1920,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastify:sequelize,,0.0000,0.0000,0.0000,0.2207,0.2207,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,fastify:sqlite,,0.0000,0.0000,0.0000,0.3546,0.2868,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,flask:clean_architecture,,0.2667,0.4000,0.1185,0.5683,0.5683,4,15
openhands_sdk,qwen3-coder-next,framework_constraint,flask:postgres,,0.4167,0.7500,0.1574,0.7233,0.7233,5,12
openhands_sdk,qwen3-coder-next,framework_constraint,flask:sqlalchemy,,0.5000,0.7500,0.2222,0.6026,0.6026,6,12
openhands_sdk,qwen3-coder-next,framework_constraint,flask:sqlite,,0.4167,0.7500,0.1574,0.5667,0.5667,5,12
openhands_sdk,qwen3-coder-next,framework_constraint,hono:clean_architecture,,0.0000,0.0000,0.0000,0.2366,0.2325,0,15
openhands_sdk,qwen3-coder-next,framework_constraint,hono:postgres,,0.0000,0.0000,0.0000,0.0750,0.0750,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,hono:sequelize,,0.0000,0.0000,0.0000,0.0973,0.0973,0,12
openhands_sdk,qwen3-coder-next,framework_constraint,hono:sqlite,,0.0833,0.2500,0.0093,0.3580,0.3580,1,12
openhands_sdk,qwen3-coder-next,framework_constraint,koa:clean_architecture,,0.1333,0.4000,0.0148,0.7417,0.7417,2,15
openhands_sdk,qwen3-coder-next,framework_constraint,koa:postgres,,0.0833,0.2500,0.0093,0.6826,0.6826,1,12
openhands_sdk,qwen3-coder-next,framework_constraint,koa:sequelize,,0.1667,0.5000,0.0185,0.6903,0.6903,2,12
openhands_sdk,qwen3-coder-next,framework_constraint,koa:sqlite,,0.2500,0.7500,0.0278,0.8083,0.8083,3,12
